t_sec,t_nanosec,s1_fx,s1_fy,s1_fz,s1_tx,s1_ty,s1_tz,s1_stamp_sec,s1_stamp_nsec,s2_fx,s2_fy,s2_fz,s2_tx,s2_ty,s2_tz,s2_stamp_sec,s2_stamp_nsec,s3_fx,s3_fy,s3_fz,s3_tx,s3_ty,s3_tz,s3_stamp_sec,s3_stamp_nsec,ee_px,ee_py,ee_pz,ee_stamp_sec,ee_stamp_nsec,ee_mf_px,ee_mf_py,ee_mf_pz,ee_mf_stamp_sec,ee_mf_stamp_nsec,ee_th_px,ee_th_py,ee_th_pz,ee_th_stamp_sec,ee_th_stamp_nsec,deform_circ,deform_circ_stamp_sec,deform_circ_stamp_nsec,deform_ecc,deform_ecc_stamp_sec,deform_ecc_stamp_nsec,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_ch5,emg_ch6,emg_ch7,emg_ch8,emg_stamp_sec,emg_stamp_nsec
1763329214,80626221,-1.966831,0.778462,-2.849269,-0.009896,-0.044269,-0.002372,1763329214,80626221,-1.707349,0.720621,-1.369645,-0.010367,-0.045424,0.002052,1763329214,80626221,-1.399997,-0.181880,-1.758246,0.007811,-0.037657,0.002873,1763329214,80626221,0.025143,0.013551,0.385070,1763329214,80626221,0.025143,0.013551,0.385070,1763329214,80626221,-0.013403,0.007718,0.392481,1763329214,80626221,0.865733,1763329214,80626221,0.192131,1763329214,80626221,124.000000,308.000000,634.000000,174.000000,53.000000,29.000000,41.000000,161.000000,1763329214,80626221
1763329214,86232545,-1.963831,0.794462,-2.860269,-0.010086,-0.043889,-0.002202,1763329214,86232545,-1.721349,0.726621,-1.377645,-0.010437,-0.045384,0.001392,1763329214,86232545,-1.380997,-0.144880,-1.783246,0.007781,-0.037717,0.002753,1763329214,86232545,0.025143,0.013551,0.385070,1763329214,86232545,0.025143,0.013551,0.385070,1763329214,86232545,-0.013403,0.007718,0.392481,1763329214,86232545,0.865733,1763329214,86232545,0.192131,1763329214,86232545,124.000000,308.000000,634.000000,174.000000,53.000000,29.000000,41.000000,161.000000,1763329214,86232545
1763329214,90606715,-1.960831,0.792462,-2.857269,-0.009836,-0.043679,-0.002172,1763329214,90606715,-1.702349,0.728621,-1.328645,-0.010437,-0.045334,0.001152,1763329214,90606715,-1.373997,-0.188880,-1.791246,0.007661,-0.037487,0.003393,1763329214,90606715,0.025143,0.013551,0.385070,1763329214,90606715,0.025143,0.013551,0.385070,1763329214,90606715,-0.013403,0.007718,0.392481,1763329214,90606715,0.865733,1763329214,90606715,0.192131,1763329214,90606715,128.000000,307.000000,606.000000,183.000000,50.000000,27.000000,41.000000,153.000000,1763329214,90606715
1763329214,95685524,-1.986831,0.760462,-2.866269,-0.009976,-0.043999,-0.002122,1763329214,95685524,-1.692349,0.733621,-1.328645,-0.010517,-0.045104,0.001502,1763329214,95685524,-1.397997,-0.171880,-1.732246,0.007741,-0.037877,0.003713,1763329214,95685524,0.025143,0.013551,0.385070,1763329214,95685524,0.025143,0.013551,0.385070,1763329214,95685524,-0.013403,0.007718,0.392481,1763329214,95685524,0.865733,1763329214,95685524,0.192131,1763329214,95685524,128.000000,307.000000,606.000000,183.000000,50.000000,27.000000,41.000000,153.000000,1763329214,95685524
1763329214,101636407,-1.997831,0.781462,-2.812269,-0.010226,-0.044399,-0.001872,1763329214,101636407,-1.712349,0.701621,-1.344645,-0.010247,-0.045534,0.001332,1763329214,101636407,-1.416997,-0.184880,-1.778246,0.007771,-0.038207,0.003103,1763329214,101636407,0.024248,0.013035,0.385794,1763329214,101636407,0.024248,0.013035,0.385794,1763329214,101636407,-0.013369,0.007699,0.392524,1763329214,101636407,0.870738,1763329214,101636407,0.171183,1763329214,101636407,146.000000,311.000000,583.000000,164.000000,49.000000,28.000000,40.000000,147.000000,1763329214,101636407
1763329214,106273762,-1.996831,0.802462,-2.839269,-0.010256,-0.044429,-0.001382,1763329214,106273762,-1.701349,0.719621,-1.343645,-0.010627,-0.045204,0.000642,1763329214,106273762,-1.385997,-0.172880,-1.796246,0.007731,-0.037907,0.002513,1763329214,106273762,0.024248,0.013035,0.385794,1763329214,106273762,0.024248,0.013035,0.385794,1763329214,106273762,-0.013369,0.007699,0.392524,1763329214,106273762,0.870738,1763329214,106273762,0.171183,1763329214,106273762,146.000000,311.000000,583.000000,164.000000,49.000000,28.000000,40.000000,147.000000,1763329214,106273762
1763329214,110276651,-1.985831,0.774462,-2.861269,-0.010166,-0.044449,-0.001212,1763329214,110276651,-1.686349,0.733621,-1.363645,-0.010777,-0.045144,0.001592,1763329214,110276651,-1.419997,-0.202880,-1.826246,0.007891,-0.038127,0.002933,1763329214,110276651,0.024248,0.013035,0.385794,1763329214,110276651,0.024248,0.013035,0.385794,1763329214,110276651,-0.013369,0.007699,0.392524,1763329214,110276651,0.870738,1763329214,110276651,0.171183,1763329214,110276651,146.000000,311.000000,583.000000,164.000000,49.000000,28.000000,40.000000,147.000000,1763329214,110276651
1763329214,115524775,-2.001831,0.804462,-2.807269,-0.010476,-0.044499,-0.000932,1763329214,115524775,-1.703349,0.716621,-1.370645,-0.010547,-0.045424,0.001482,1763329214,115524775,-1.404997,-0.169880,-1.822246,0.007941,-0.038177,0.003673,1763329214,115524775,0.024248,0.013035,0.385794,1763329214,115524775,0.024248,0.013035,0.385794,1763329214,115524775,-0.013369,0.007699,0.392524,1763329214,115524775,0.870738,1763329214,115524775,0.171183,1763329214,115524775,146.000000,311.000000,583.000000,164.000000,49.000000,28.000000,40.000000,147.000000,1763329214,115524775
1763329214,120239394,-1.999831,0.773462,-2.856269,-0.010286,-0.044369,-0.000142,1763329214,120239394,-1.706349,0.760621,-1.372645,-0.010567,-0.045264,0.000722,1763329214,120239394,-1.404997,-0.190880,-1.830246,0.007721,-0.038377,0.003223,1763329214,120239394,0.024006,0.012895,0.385997,1763329214,120239394,0.024006,0.012895,0.385997,1763329214,120239394,-0.013416,0.007726,0.392501,1763329214,120239394,0.870738,1763329214,120239394,0.171183,1763329214,120239394,146.000000,311.000000,583.000000,164.000000,49.000000,28.000000,40.000000,147.000000,1763329214,120239394
1763329214,125791142,-2.009831,0.820462,-2.850269,-0.010636,-0.044509,-0.000942,1763329214,125791142,-1.725349,0.729621,-1.319645,-0.010357,-0.045534,0.000632,1763329214,125791142,-1.435997,-0.172880,-1.825246,0.007711,-0.038837,0.002933,1763329214,125791142,0.024006,0.012895,0.385997,1763329214,125791142,0.024006,0.012895,0.385997,1763329214,125791142,-0.013416,0.007726,0.392501,1763329214,125791142,0.870738,1763329214,125791142,0.171183,1763329214,125791142,132.000000,326.000000,541.000000,163.000000,52.000000,28.000000,38.000000,145.000000,1763329214,125791142
1763329214,130316617,-2.009831,0.811462,-2.865269,-0.010396,-0.044269,-0.000712,1763329214,130316617,-1.716349,0.716621,-1.325645,-0.010097,-0.045284,0.000882,1763329214,130316617,-1.440997,-0.179880,-1.859246,0.007581,-0.038937,0.003953,1763329214,130316617,0.024006,0.012895,0.385997,1763329214,130316617,0.024006,0.012895,0.385997,1763329214,130316617,-0.013416,0.007726,0.392501,1763329214,130316617,0.866087,1763329214,130316617,0.170022,1763329214,130316617,132.000000,326.000000,541.000000,163.000000,52.000000,28.000000,38.000000,145.000000,1763329214,130316617
1763329214,135225384,-2.010831,0.798462,-2.883269,-0.010456,-0.044339,-0.000502,1763329214,135225384,-1.702349,0.711621,-1.367645,-0.010277,-0.045044,0.001522,1763329214,135225384,-1.451997,-0.195880,-1.871246,0.007411,-0.038987,0.002933,1763329214,135225384,0.024006,0.012895,0.385997,1763329214,135225384,0.024006,0.012895,0.385997,1763329214,135225384,-0.013416,0.007726,0.392501,1763329214,135225384,0.866087,1763329214,135225384,0.170022,1763329214,135225384,132.000000,326.000000,541.000000,163.000000,52.000000,28.000000,38.000000,145.000000,1763329214,135225384
1763329214,140865998,-2.001831,0.819462,-2.838269,-0.010566,-0.044319,-0.001132,1763329214,140865998,-1.703349,0.734621,-1.339645,-0.010157,-0.045284,0.000242,1763329214,140865998,-1.457997,-0.171880,-1.879246,0.007531,-0.039167,0.003123,1763329214,140865998,0.024006,0.012895,0.385997,1763329214,140865998,0.024006,0.012895,0.385997,1763329214,140865998,-0.013416,0.007726,0.392501,1763329214,140865998,0.866087,1763329214,140865998,0.170022,1763329214,140865998,132.000000,326.000000,541.000000,163.000000,52.000000,28.000000,38.000000,145.000000,1763329214,140865998
1763329214,145934506,-2.001831,0.794462,-2.820269,-0.010666,-0.044269,-0.000592,1763329214,145934506,-1.699349,0.712621,-1.366645,-0.010197,-0.045104,0.000832,1763329214,145934506,-1.471997,-0.196880,-1.889246,0.007481,-0.039507,0.003433,1763329214,145934506,0.023815,0.012785,0.386144,1763329214,145934506,0.023815,0.012785,0.386144,1763329214,145934506,-0.013410,0.007722,0.392491,1763329214,145934506,0.866087,1763329214,145934506,0.170022,1763329214,145934506,132.000000,326.000000,541.000000,163.000000,52.000000,28.000000,38.000000,145.000000,1763329214,145934506
1763329214,150812377,-2.024831,0.836462,-2.813269,-0.010776,-0.044469,-0.000922,1763329214,150812377,-1.723349,0.700621,-1.350645,-0.010107,-0.045154,0.000702,1763329214,150812377,-1.448997,-0.179880,-1.851246,0.007371,-0.039127,0.002883,1763329214,150812377,0.023815,0.012785,0.386144,1763329214,150812377,0.023815,0.012785,0.386144,1763329214,150812377,-0.013410,0.007722,0.392491,1763329214,150812377,0.866087,1763329214,150812377,0.170022,1763329214,150812377,139.000000,343.000000,546.000000,157.000000,51.000000,27.000000,37.000000,142.000000,1763329214,150812377
1763329214,155491302,-1.997831,0.823462,-2.892269,-0.010746,-0.044209,-0.000662,1763329214,155491302,-1.711349,0.714621,-1.331645,-0.010177,-0.044994,0.000482,1763329214,155491302,-1.469997,-0.195880,-1.899246,0.007421,-0.039197,0.003333,1763329214,155491302,0.023815,0.012785,0.386144,1763329214,155491302,0.023815,0.012785,0.386144,1763329214,155491302,-0.013410,0.007722,0.392491,1763329214,155491302,0.866087,1763329214,155491302,0.170022,1763329214,155491302,139.000000,343.000000,546.000000,157.000000,51.000000,27.000000,37.000000,142.000000,1763329214,155491302
1763329214,160839570,-2.001831,0.814462,-2.876269,-0.010876,-0.044269,-0.000202,1763329214,160839570,-1.697349,0.690621,-1.335645,-0.009987,-0.045224,0.000492,1763329214,160839570,-1.444997,-0.168880,-1.858246,0.007321,-0.039197,0.003313,1763329214,160839570,0.023657,0.012693,0.386289,1763329214,160839570,0.023657,0.012693,0.386289,1763329214,160839570,-0.013423,0.007730,0.392510,1763329214,160839570,0.866087,1763329214,160839570,0.170022,1763329214,160839570,139.000000,343.000000,546.000000,157.000000,51.000000,27.000000,37.000000,142.000000,1763329214,160839570
1763329214,166146229,-2.012831,0.821462,-2.917269,-0.010656,-0.044269,-0.000432,1763329214,166146229,-1.731349,0.705621,-1.306645,-0.010187,-0.045324,-0.000248,1763329214,166146229,-1.466997,-0.169880,-1.871246,0.007231,-0.039627,0.002933,1763329214,166146229,0.023657,0.012693,0.386289,1763329214,166146229,0.023657,0.012693,0.386289,1763329214,166146229,-0.013423,0.007730,0.392510,1763329214,166146229,0.864541,1763329214,166146229,0.163084,1763329214,166146229,139.000000,343.000000,546.000000,157.000000,51.000000,27.000000,37.000000,142.000000,1763329214,166146229
1763329214,170271298,-2.000831,0.840462,-2.854269,-0.010916,-0.044349,-0.000282,1763329214,170271298,-1.735349,0.690621,-1.369645,-0.010077,-0.045184,0.000792,1763329214,170271298,-1.481997,-0.190880,-1.923246,0.007291,-0.039607,0.003083,1763329214,170271298,0.023657,0.012693,0.386289,1763329214,170271298,0.023657,0.012693,0.386289,1763329214,170271298,-0.013423,0.007730,0.392510,1763329214,170271298,0.864541,1763329214,170271298,0.163084,1763329214,170271298,143.000000,290.000000,500.000000,150.000000,44.000000,27.000000,37.000000,145.000000,1763329214,170271298
1763329214,176932115,-2.024831,0.838462,-2.878269,-0.010936,-0.044259,-0.000612,1763329214,176932115,-1.715349,0.689621,-1.379645,-0.010067,-0.045104,0.000002,1763329214,176932115,-1.460997,-0.165880,-1.929246,0.007071,-0.039577,0.002883,1763329214,176932115,0.023657,0.012693,0.386289,1763329214,176932115,0.023657,0.012693,0.386289,1763329214,176932115,-0.013423,0.007730,0.392510,1763329214,176932115,0.864541,1763329214,176932115,0.163084,1763329214,176932115,142.000000,298.000000,599.000000,133.000000,44.000000,26.000000,34.000000,140.000000,1763329214,176932115
1763329214,181575525,-2.026831,0.851462,-2.849269,-0.011126,-0.044429,-0.000222,1763329214,181575525,-1.702349,0.706621,-1.352645,-0.010007,-0.045314,-0.000158,1763329214,181575525,-1.443997,-0.193880,-1.935246,0.007281,-0.039667,0.002993,1763329214,181575525,0.023169,0.012412,0.386673,1763329214,181575525,0.023169,0.012412,0.386673,1763329214,181575525,-0.013410,0.007722,0.392491,1763329214,181575525,0.864541,1763329214,181575525,0.163084,1763329214,181575525,142.000000,298.000000,599.000000,133.000000,44.000000,26.000000,34.000000,140.000000,1763329214,181575525
1763329214,185321360,-2.008831,0.820462,-2.873269,-0.010946,-0.044509,0.000228,1763329214,185321360,-1.709349,0.703621,-1.326645,-0.009927,-0.045254,0.000002,1763329214,185321360,-1.500997,-0.193880,-1.919246,0.007191,-0.040267,0.003003,1763329214,185321360,0.023169,0.012412,0.386673,1763329214,185321360,0.023169,0.012412,0.386673,1763329214,185321360,-0.013410,0.007722,0.392491,1763329214,185321360,0.864541,1763329214,185321360,0.163084,1763329214,185321360,142.000000,298.000000,599.000000,133.000000,44.000000,26.000000,34.000000,140.000000,1763329214,185321360
1763329214,191030083,-2.038831,0.837462,-2.864269,-0.011216,-0.044649,0.000628,1763329214,191030083,-1.692349,0.713621,-1.361645,-0.010067,-0.044914,-0.000268,1763329214,191030083,-1.488997,-0.159880,-1.913246,0.007131,-0.040397,0.003513,1763329214,191030083,0.023169,0.012412,0.386673,1763329214,191030083,0.023169,0.012412,0.386673,1763329214,191030083,-0.013410,0.007722,0.392491,1763329214,191030083,0.864541,1763329214,191030083,0.163084,1763329214,191030083,142.000000,298.000000,599.000000,133.000000,44.000000,26.000000,34.000000,140.000000,1763329214,191030083
1763329214,196848170,-2.012831,0.864462,-2.854269,-0.011326,-0.044309,0.000098,1763329214,196848170,-1.719349,0.677621,-1.343645,-0.010067,-0.044974,0.000352,1763329214,196848170,-1.494997,-0.187880,-1.947246,0.007361,-0.040607,0.003253,1763329214,196848170,0.023169,0.012412,0.386673,1763329214,196848170,0.023169,0.012412,0.386673,1763329214,196848170,-0.013410,0.007722,0.392491,1763329214,196848170,0.864541,1763329214,196848170,0.163084,1763329214,196848170,142.000000,298.000000,599.000000,133.000000,44.000000,26.000000,34.000000,140.000000,1763329214,196848170
