t_sec,t_nanosec,s1_fx,s1_fy,s1_fz,s1_tx,s1_ty,s1_tz,s1_stamp_sec,s1_stamp_nsec,s2_fx,s2_fy,s2_fz,s2_tx,s2_ty,s2_tz,s2_stamp_sec,s2_stamp_nsec,s3_fx,s3_fy,s3_fz,s3_tx,s3_ty,s3_tz,s3_stamp_sec,s3_stamp_nsec,ee_if_px,ee_if_py,ee_if_pz,ee_if_stamp_sec,ee_if_stamp_nsec,ee_mf_px,ee_mf_py,ee_mf_pz,ee_mf_stamp_sec,ee_mf_stamp_nsec,ee_th_px,ee_th_py,ee_th_pz,ee_th_stamp_sec,ee_th_stamp_nsec,deform_ecc,deform_ecc_stamp_sec,deform_ecc_stamp_nsec,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_ch5,emg_ch6,emg_ch7,emg_ch8,emg_stamp_sec,emg_stamp_nsec
1763745960,321717011,-0.002289,0.004618,0.034791,-0.000039,0.000013,0.000566,1763745960,321717011,-0.010870,0.007432,-0.018445,0.000016,-0.000027,0.000329,1763745960,321717011,-0.022133,0.005156,0.001322,-0.000110,-0.000115,-0.000148,1763745960,321717011,0.000176,-0.090283,0.359304,1763745960,321717011,0.073825,0.041643,0.359583,1763745960,321717011,-0.093835,0.054248,0.352860,1763745960,321717011,0.126650,1763745960,321717011,19.000000,27.000000,123.000000,79.000000,24.000000,24.000000,33.000000,20.000000,1763745960,321717011
1763745960,326475873,0.005711,-0.007382,-0.005209,-0.000019,0.000003,0.000466,1763745960,326475873,-0.007870,-0.020568,-0.033445,0.000166,0.000023,0.000059,1763745960,326475873,0.005867,-0.025844,-0.000678,0.000080,-0.000045,0.000242,1763745960,326475873,0.000176,-0.090283,0.359304,1763745960,326475873,0.073825,0.041643,0.359583,1763745960,326475873,-0.093835,0.054248,0.352860,1763745960,326475873,0.126650,1763745960,326475873,21.000000,29.000000,182.000000,79.000000,25.000000,26.000000,29.000000,22.000000,1763745960,326475873
1763745960,331932578,0.003711,0.009618,0.019791,-0.000009,-0.000057,0.000246,1763745960,331932578,-0.006870,-0.005568,-0.024445,0.000026,-0.000007,0.000199,1763745960,331932578,-0.003133,-0.015844,0.006322,0.000110,-0.000025,-0.000348,1763745960,331932578,0.000176,-0.090283,0.359304,1763745960,331932578,0.073825,0.041643,0.359583,1763745960,331932578,-0.093835,0.054248,0.352860,1763745960,331932578,0.126650,1763745960,331932578,21.000000,29.000000,182.000000,79.000000,25.000000,26.000000,29.000000,22.000000,1763745960,331932578
1763745960,337007538,-0.004289,-0.007382,0.009791,-0.000029,-0.000007,-0.000214,1763745960,337007538,0.008130,0.006432,-0.036445,0.000016,0.000003,-0.000531,1763745960,337007538,0.000867,0.016156,0.030322,0.000060,0.000015,-0.000268,1763745960,337007538,0.000176,-0.090429,0.359260,1763745960,337007538,0.073854,0.041659,0.359571,1763745960,337007538,-0.093853,0.054258,0.352851,1763745960,337007538,0.126650,1763745960,337007538,21.000000,29.000000,182.000000,79.000000,25.000000,26.000000,29.000000,22.000000,1763745960,337007538
1763745960,341741709,-0.004289,-0.015382,-0.025209,0.000001,-0.000117,0.000196,1763745960,341741709,0.015130,-0.017568,0.009555,0.000096,0.000103,0.000359,1763745960,341741709,-0.004133,0.000156,0.002322,0.000220,-0.000065,-0.000498,1763745960,341741709,0.000176,-0.090429,0.359260,1763745960,341741709,0.073854,0.041659,0.359571,1763745960,341741709,-0.093853,0.054258,0.352851,1763745960,341741709,0.126650,1763745960,341741709,21.000000,29.000000,182.000000,79.000000,25.000000,26.000000,29.000000,22.000000,1763745960,341741709
1763745960,346579015,-0.002289,0.003618,0.018791,-0.000009,0.000033,-0.000204,1763745960,346579015,-0.006870,-0.007568,-0.000445,0.000076,-0.000057,0.000499,1763745960,346579015,-0.009133,-0.003844,0.040322,0.000060,-0.000075,-0.000138,1763745960,346579015,0.000176,-0.090429,0.359260,1763745960,346579015,0.073854,0.041659,0.359571,1763745960,346579015,-0.093853,0.054258,0.352851,1763745960,346579015,0.126650,1763745960,346579015,21.000000,29.000000,182.000000,79.000000,25.000000,26.000000,29.000000,22.000000,1763745960,346579015
1763745960,352170056,-0.006289,-0.019382,0.036791,0.000011,-0.000007,-0.000374,1763745960,352170056,-0.006870,0.004432,0.028555,-0.000184,-0.000027,-0.000081,1763745960,352170056,0.003867,0.003156,-0.004678,-0.000140,0.000035,-0.000348,1763745960,352170056,0.000176,-0.090429,0.359260,1763745960,352170056,0.073854,0.041659,0.359571,1763745960,352170056,-0.093853,0.054258,0.352851,1763745960,352170056,0.124267,1763745960,352170056,21.000000,29.000000,182.000000,79.000000,25.000000,26.000000,29.000000,22.000000,1763745960,352170056
1763745960,356400376,-0.000289,0.014618,-0.002209,0.000051,0.000113,-0.000084,1763745960,356400376,0.014130,0.015432,-0.009445,-0.000014,0.000083,0.000189,1763745960,356400376,0.004867,-0.017844,-0.015678,-0.000030,0.000025,0.000182,1763745960,356400376,0.000176,-0.090262,0.359347,1763745960,356400376,0.073758,0.041604,0.359613,1763745960,356400376,-0.093744,0.054196,0.352887,1763745960,356400376,0.124267,1763745960,356400376,21.000000,29.000000,182.000000,79.000000,25.000000,26.000000,29.000000,22.000000,1763745960,356400376
1763745960,362137311,0.020711,-0.013382,-0.000209,-0.000089,0.000133,-0.000154,1763745960,362137311,0.014130,-0.026568,0.051555,0.000096,0.000053,-0.000211,1763745960,362137311,0.000867,-0.003844,-0.025678,0.000020,0.000105,-0.000778,1763745960,362137311,0.000176,-0.090262,0.359347,1763745960,362137311,0.073758,0.041604,0.359613,1763745960,362137311,-0.093744,0.054196,0.352887,1763745960,362137311,0.124267,1763745960,362137311,21.000000,29.000000,182.000000,79.000000,25.000000,26.000000,29.000000,22.000000,1763745960,362137311
1763745960,367202295,-0.007289,-0.000382,-0.037209,-0.000079,0.000083,-0.000394,1763745960,367202295,-0.008870,0.006432,0.001555,0.000046,0.000013,-0.000111,1763745960,367202295,0.003867,-0.000844,0.031322,0.000040,-0.000135,0.000072,1763745960,367202295,0.000176,-0.090262,0.359347,1763745960,367202295,0.073758,0.041604,0.359613,1763745960,367202295,-0.093744,0.054196,0.352887,1763745960,367202295,0.124267,1763745960,367202295,21.000000,29.000000,182.000000,79.000000,25.000000,26.000000,29.000000,22.000000,1763745960,367202295
1763745960,372035519,-0.004472,0.020987,-0.021987,-0.000137,-0.000086,-0.000084,1763745960,372035519,-0.022900,-0.007877,-0.005299,-0.000028,-0.000060,-0.000296,1763745960,372035519,-0.002794,0.017615,0.015967,-0.000027,0.000074,0.000453,1763745960,372035519,0.000176,-0.090262,0.359347,1763745960,372035519,0.073758,0.041604,0.359613,1763745960,372035519,-0.093744,0.054196,0.352887,1763745960,372035519,0.124267,1763745960,372035519,20.000000,47.000000,204.000000,74.000000,27.000000,23.000000,26.000000,36.000000,1763745960,372035519
1763745960,376775352,-0.000472,0.026987,0.003013,-0.000007,0.000054,0.000236,1763745960,376775352,-0.019900,0.003123,0.000701,-0.000008,0.000030,0.000284,1763745960,376775352,-0.003794,-0.012385,0.008967,-0.000167,0.000004,-0.000227,1763745960,376775352,0.000176,-0.090408,0.359303,1763745960,376775352,0.073786,0.041620,0.359601,1763745960,376775352,-0.093762,0.054206,0.352877,1763745960,376775352,0.124267,1763745960,376775352,20.000000,47.000000,204.000000,74.000000,27.000000,23.000000,26.000000,36.000000,1763745960,376775352
1763745960,382356190,-0.005472,-0.011013,-0.013987,-0.000047,0.000064,-0.000274,1763745960,382356190,-0.015900,-0.018877,0.031701,-0.000088,0.000080,0.000074,1763745960,382356190,0.016206,0.000615,-0.019033,-0.000027,-0.000026,-0.000457,1763745960,382356190,0.000176,-0.090408,0.359303,1763745960,382356190,0.073786,0.041620,0.359601,1763745960,382356190,-0.093762,0.054206,0.352877,1763745960,382356190,0.126033,1763745960,382356190,20.000000,47.000000,204.000000,74.000000,27.000000,23.000000,26.000000,36.000000,1763745960,382356190
1763745960,386635183,-0.009472,-0.013013,0.029013,0.000053,-0.000056,-0.000504,1763745960,386635183,-0.009900,0.016123,-0.006299,-0.000008,-0.000040,0.000204,1763745960,386635183,-0.014794,-0.021385,-0.011033,0.000053,-0.000196,0.000463,1763745960,386635183,0.000176,-0.090408,0.359303,1763745960,386635183,0.073786,0.041620,0.359601,1763745960,386635183,-0.093762,0.054206,0.352877,1763745960,386635183,0.126033,1763745960,386635183,20.000000,47.000000,223.000000,69.000000,27.000000,24.000000,27.000000,38.000000,1763745960,386635183
1763745960,391509757,0.016528,-0.010013,-0.040987,-0.000007,-0.000016,0.000286,1763745960,391509757,0.001100,-0.025877,-0.024299,0.000152,0.000090,-0.000086,1763745960,391509757,0.006206,0.003615,0.026967,0.000073,-0.000136,-0.000277,1763745960,391509757,0.000176,-0.090408,0.359303,1763745960,391509757,0.073786,0.041620,0.359601,1763745960,391509757,-0.093762,0.054206,0.352877,1763745960,391509757,0.126033,1763745960,391509757,20.000000,47.000000,223.000000,69.000000,27.000000,24.000000,27.000000,38.000000,1763745960,391509757
1763745960,396228950,-0.014472,0.016987,-0.029987,0.000003,-0.000056,0.000106,1763745960,396228950,-0.018900,0.012123,0.011701,-0.000148,-0.000120,-0.000636,1763745960,396228950,-0.019794,-0.025385,0.023967,0.000023,0.000014,0.000033,1763745960,396228950,0.000176,-0.090262,0.359347,1763745960,396228950,0.073758,0.041604,0.359613,1763745960,396228950,-0.093695,0.054167,0.352891,1763745960,396228950,0.126033,1763745960,396228950,20.000000,47.000000,223.000000,69.000000,27.000000,24.000000,27.000000,38.000000,1763745960,396228950
1763745960,401620769,-0.004472,-0.002013,0.008013,0.000083,-0.000076,-0.000044,1763745960,401620769,-0.006900,-0.018877,0.005701,0.000182,0.000090,0.000214,1763745960,401620769,-0.015794,0.001615,0.010967,0.000103,0.000034,-0.000097,1763745960,401620769,0.000176,-0.090262,0.359347,1763745960,401620769,0.073758,0.041604,0.359613,1763745960,401620769,-0.093695,0.054167,0.352891,1763745960,401620769,0.126033,1763745960,401620769,20.000000,47.000000,223.000000,69.000000,27.000000,24.000000,27.000000,38.000000,1763745960,401620769
1763745960,407538242,-0.015472,0.000987,-0.004987,-0.000017,-0.000216,0.000166,1763745960,407538242,0.016100,-0.011877,0.013701,0.000092,0.000130,-0.000186,1763745960,407538242,0.005206,-0.011385,0.039967,-0.000077,-0.000046,0.000013,1763745960,407538242,0.000176,-0.090262,0.359347,1763745960,407538242,0.073758,0.041604,0.359613,1763745960,407538242,-0.093695,0.054167,0.352891,1763745960,407538242,0.126033,1763745960,407538242,20.000000,47.000000,221.000000,73.000000,25.000000,23.000000,25.000000,38.000000,1763745960,407538242
1763745960,412088386,-0.003472,0.008987,-0.024987,0.000033,0.000144,0.000106,1763745960,412088386,-0.010900,0.009123,-0.013299,-0.000098,-0.000070,-0.000226,1763745960,412088386,-0.006794,0.002615,-0.011033,-0.000157,0.000094,0.000103,1763745960,412088386,0.000176,-0.090262,0.359347,1763745960,412088386,0.073758,0.041604,0.359613,1763745960,412088386,-0.093695,0.054167,0.352891,1763745960,412088386,0.126033,1763745960,412088386,20.000000,47.000000,221.000000,73.000000,25.000000,23.000000,25.000000,38.000000,1763745960,412088386
1763745960,418740298,-0.018472,-0.019013,0.006013,0.000063,0.000044,-0.000254,1763745960,418740298,0.017100,-0.022877,-0.033299,0.000022,0.000100,0.000164,1763745960,418740298,0.002206,-0.013385,-0.017033,0.000093,0.000044,0.000193,1763745960,418740298,0.000176,-0.090408,0.359303,1763745960,418740298,0.073786,0.041620,0.359601,1763745960,418740298,-0.093712,0.054177,0.352882,1763745960,418740298,0.124881,1763745960,418740298,20.000000,47.000000,221.000000,73.000000,25.000000,23.000000,25.000000,38.000000,1763745960,418740298
1763745960,422042315,-0.011472,0.011987,-0.036987,-0.000107,0.000124,-0.000094,1763745960,422042315,-0.004900,-0.005877,-0.016299,0.000002,-0.000140,-0.000106,1763745960,422042315,0.001206,-0.022385,0.006967,0.000193,-0.000036,0.000383,1763745960,422042315,0.000176,-0.090408,0.359303,1763745960,422042315,0.073786,0.041620,0.359601,1763745960,422042315,-0.093712,0.054177,0.352882,1763745960,422042315,0.124881,1763745960,422042315,20.000000,47.000000,221.000000,73.000000,25.000000,23.000000,25.000000,38.000000,1763745960,422042315
1763745960,427169377,-0.007472,-0.012013,0.045013,0.000003,0.000004,0.000016,1763745960,427169377,-0.017900,-0.010877,0.004701,-0.000008,0.000080,-0.000216,1763745960,427169377,-0.003794,0.000615,-0.029033,-0.000117,-0.000036,0.000323,1763745960,427169377,0.000176,-0.090408,0.359303,1763745960,427169377,0.073786,0.041620,0.359601,1763745960,427169377,-0.093712,0.054177,0.352882,1763745960,427169377,0.124881,1763745960,427169377,20.000000,47.000000,221.000000,73.000000,25.000000,23.000000,25.000000,38.000000,1763745960,427169377
1763745960,432357448,-0.004472,0.003987,0.001013,-0.000117,-0.000036,-0.000084,1763745960,432357448,-0.016900,0.006123,0.021701,0.000072,-0.000060,-0.000066,1763745960,432357448,0.011206,0.001615,0.011967,-0.000067,-0.000006,0.000033,1763745960,432357448,0.000176,-0.090408,0.359303,1763745960,432357448,0.073786,0.041620,0.359601,1763745960,432357448,-0.093712,0.054177,0.352882,1763745960,432357448,0.124881,1763745960,432357448,18.000000,46.000000,180.000000,73.000000,25.000000,23.000000,27.000000,38.000000,1763745960,432357448
1763745960,437320107,0.004528,-0.005013,-0.015987,-0.000187,0.000084,0.000476,1763745960,437320107,-0.002900,-0.025877,-0.005299,0.000142,0.000110,-0.000156,1763745960,437320107,0.006206,0.017615,-0.008033,-0.000007,-0.000176,-0.000137,1763745960,437320107,0.000176,-0.090241,0.359391,1763745960,437320107,0.073690,0.041564,0.359643,1763745960,437320107,-0.093653,0.054143,0.352913,1763745960,437320107,0.124881,1763745960,437320107,18.000000,46.000000,180.000000,73.000000,25.000000,23.000000,27.000000,38.000000,1763745960,437320107
1763745960,442001942,-0.015472,0.000987,0.006013,-0.000097,0.000044,0.000516,1763745960,442001942,-0.000900,0.013123,-0.010299,0.000022,-0.000080,0.000544,1763745960,442001942,-0.004794,0.001615,0.007967,0.000123,0.000004,-0.000737,1763745960,442001942,0.000176,-0.090241,0.359391,1763745960,442001942,0.073690,0.041564,0.359643,1763745960,442001942,-0.093653,0.054143,0.352913,1763745960,442001942,0.124881,1763745960,442001942,27.000000,36.000000,169.000000,75.000000,23.000000,25.000000,26.000000,36.000000,1763745960,442001942
1763745960,447507985,0.014528,-0.000013,0.008013,0.000043,0.000104,-0.000014,1763745960,447507985,0.014100,-0.009877,0.019701,0.000132,0.000110,-0.000476,1763745960,447507985,0.003206,-0.004385,0.008967,-0.000007,0.000004,-0.000487,1763745960,447507985,0.000176,-0.090241,0.359391,1763745960,447507985,0.073690,0.041564,0.359643,1763745960,447507985,-0.093653,0.054143,0.352913,1763745960,447507985,0.124881,1763745960,447507985,27.000000,36.000000,169.000000,75.000000,23.000000,25.000000,26.000000,36.000000,1763745960,447507985
1763745960,452403117,0.006528,-0.022013,-0.011987,-0.000037,0.000004,0.000236,1763745960,452403117,-0.007900,-0.000877,-0.011299,0.000022,-0.000010,0.000054,1763745960,452403117,-0.007794,-0.016385,-0.012033,-0.000007,-0.000026,-0.000037,1763745960,452403117,0.000176,-0.090241,0.359391,1763745960,452403117,0.073690,0.041564,0.359643,1763745960,452403117,-0.093653,0.054143,0.352913,1763745960,452403117,0.123869,1763745960,452403117,27.000000,36.000000,169.000000,75.000000,23.000000,25.000000,26.000000,36.000000,1763745960,452403117
1763745960,456606033,-0.000472,-0.017013,-0.025987,-0.000037,-0.000006,0.000166,1763745960,456606033,0.014100,-0.008877,0.001701,0.000022,-0.000000,0.000634,1763745960,456606033,0.003206,-0.008385,0.007967,0.000043,0.000024,-0.000017,1763745960,456606033,0.000176,-0.090262,0.359347,1763745960,456606033,0.073758,0.041604,0.359613,1763745960,456606033,-0.093744,0.054196,0.352887,1763745960,456606033,0.123869,1763745960,456606033,27.000000,36.000000,169.000000,75.000000,23.000000,25.000000,26.000000,36.000000,1763745960,456606033
1763745960,462189334,-0.002472,-0.012013,0.033013,0.000023,-0.000046,0.000286,1763745960,462189334,0.032100,-0.004877,0.009701,0.000092,0.000030,0.000144,1763745960,462189334,0.005206,0.002615,-0.035033,0.000043,-0.000176,0.000373,1763745960,462189334,0.000176,-0.090262,0.359347,1763745960,462189334,0.073758,0.041604,0.359613,1763745960,462189334,-0.093744,0.054196,0.352887,1763745960,462189334,0.123869,1763745960,462189334,27.000000,36.000000,169.000000,75.000000,23.000000,25.000000,26.000000,36.000000,1763745960,462189334
1763745960,467403521,0.000528,-0.029013,0.019013,0.000083,-0.000036,0.000206,1763745960,467403521,-0.018900,-0.012877,-0.000299,0.000002,-0.000140,0.000224,1763745960,467403521,-0.001794,0.006615,0.025967,-0.000017,0.000054,-0.000247,1763745960,467403521,0.000176,-0.090262,0.359347,1763745960,467403521,0.073758,0.041604,0.359613,1763745960,467403521,-0.093744,0.054196,0.352887,1763745960,467403521,0.123869,1763745960,467403521,27.000000,36.000000,169.000000,75.000000,23.000000,25.000000,26.000000,36.000000,1763745960,467403521
1763745960,472488156,0.012528,-0.001013,-0.030987,0.000103,0.000094,0.000946,1763745960,472488156,-0.008900,-0.011877,-0.018299,-0.000028,-0.000060,0.000074,1763745960,472488156,0.005206,0.027615,-0.003033,-0.000027,0.000014,0.000423,1763745960,472488156,0.000176,-0.090262,0.359347,1763745960,472488156,0.073758,0.041604,0.359613,1763745960,472488156,-0.093744,0.054196,0.352887,1763745960,472488156,0.123869,1763745960,472488156,27.000000,36.000000,169.000000,75.000000,23.000000,25.000000,26.000000,36.000000,1763745960,472488156
1763745960,478354519,-0.002472,-0.001013,0.003013,0.000183,-0.000036,-0.000174,1763745960,478354519,-0.004900,0.018123,0.039701,-0.000208,-0.000180,-0.000236,1763745960,478354519,0.010206,-0.009385,0.020967,-0.000047,-0.000136,0.000323,1763745960,478354519,0.000176,-0.089532,0.359572,1763745960,478354519,0.073511,0.041461,0.359706,1763745960,478354519,-0.093608,0.054117,0.352938,1763745960,478354519,0.123869,1763745960,478354519,29.000000,36.000000,184.000000,76.000000,23.000000,25.000000,69.000000,29.000000,1763745960,478354519
1763745960,482110133,-0.011472,-0.019013,0.012013,0.000123,-0.000136,0.000796,1763745960,482110133,-0.003900,-0.016877,0.001701,0.000042,-0.000140,0.000544,1763745960,482110133,0.016206,0.025615,-0.003033,-0.000057,-0.000056,0.000133,1763745960,482110133,0.000176,-0.089532,0.359572,1763745960,482110133,0.073511,0.041461,0.359706,1763745960,482110133,-0.093608,0.054117,0.352938,1763745960,482110133,0.126115,1763745960,482110133,27.000000,44.000000,157.000000,74.000000,23.000000,26.000000,138.000000,31.000000,1763745960,482110133
1763745960,487153378,0.002528,0.032987,0.059013,-0.000007,0.000034,0.000336,1763745960,487153378,-0.026900,0.002123,0.022701,-0.000028,-0.000180,-0.000226,1763745960,487153378,-0.008794,0.012615,0.026967,-0.000057,-0.000116,0.000123,1763745960,487153378,0.000176,-0.089532,0.359572,1763745960,487153378,0.073511,0.041461,0.359706,1763745960,487153378,-0.093608,0.054117,0.352938,1763745960,487153378,0.126115,1763745960,487153378,27.000000,44.000000,157.000000,74.000000,23.000000,26.000000,138.000000,31.000000,1763745960,487153378
1763745960,491806649,0.007528,0.002987,-0.008987,0.000103,0.000084,0.000396,1763745960,491806649,-0.008900,0.007123,-0.005299,-0.000088,-0.000070,-0.000206,1763745960,491806649,0.003206,0.016615,-0.008033,-0.000047,-0.000126,-0.000287,1763745960,491806649,0.000176,-0.089532,0.359572,1763745960,491806649,0.073511,0.041461,0.359706,1763745960,491806649,-0.093608,0.054117,0.352938,1763745960,491806649,0.126115,1763745960,491806649,27.000000,44.000000,157.000000,74.000000,23.000000,26.000000,138.000000,31.000000,1763745960,491806649
1763745960,496799328,0.012528,-0.036013,-0.008987,0.000113,0.000114,0.000326,1763745960,496799328,0.009100,0.025123,0.003701,-0.000098,0.000110,0.000224,1763745960,496799328,-0.002794,0.010615,0.022967,-0.000007,0.000054,0.000133,1763745960,496799328,0.000175,-0.086752,0.360503,1763745960,496799328,0.073010,0.041172,0.359947,1763745960,496799328,-0.093239,0.053903,0.353138,1763745960,496799328,0.126115,1763745960,496799328,27.000000,44.000000,157.000000,74.000000,23.000000,26.000000,138.000000,31.000000,1763745960,496799328
1763745960,502132562,-0.001472,0.000987,0.001013,-0.000047,-0.000046,0.000366,1763745960,502132562,0.021100,-0.002877,-0.011299,0.000042,0.000060,-0.000166,1763745960,502132562,0.004206,0.003615,-0.002033,-0.000087,0.000164,0.000493,1763745960,502132562,0.000175,-0.086752,0.360503,1763745960,502132562,0.073010,0.041172,0.359947,1763745960,502132562,-0.093239,0.053903,0.353138,1763745960,502132562,0.126115,1763745960,502132562,27.000000,44.000000,157.000000,74.000000,23.000000,26.000000,138.000000,31.000000,1763745960,502132562
1763745960,506875601,-0.009472,0.007987,-0.020987,0.000113,0.000014,0.000046,1763745960,506875601,0.019100,-0.002877,0.044701,0.000082,0.000200,0.000104,1763745960,506875601,-0.003794,-0.016385,-0.009033,0.000063,-0.000016,0.000153,1763745960,506875601,0.000175,-0.086752,0.360503,1763745960,506875601,0.073010,0.041172,0.359947,1763745960,506875601,-0.093239,0.053903,0.353138,1763745960,506875601,0.126115,1763745960,506875601,47.000000,49.000000,188.000000,77.000000,24.000000,27.000000,143.000000,33.000000,1763745960,506875601
1763745960,511984277,0.004528,0.007987,0.048013,-0.000047,-0.000016,0.000296,1763745960,511984277,-0.023900,0.023123,-0.019299,-0.000168,-0.000220,0.000524,1763745960,511984277,-0.016794,0.001615,-0.023033,-0.000027,-0.000096,-0.000337,1763745960,511984277,0.000175,-0.086752,0.360503,1763745960,511984277,0.073010,0.041172,0.359947,1763745960,511984277,-0.093239,0.053903,0.353138,1763745960,511984277,0.126115,1763745960,511984277,47.000000,49.000000,188.000000,77.000000,24.000000,27.000000,143.000000,33.000000,1763745960,511984277
1763745960,516414504,-0.013472,-0.017013,0.001013,0.000023,-0.000146,0.000076,1763745960,516414504,-0.012900,-0.004877,-0.006299,0.000142,-0.000180,-0.000056,1763745960,516414504,0.020206,-0.001385,0.022967,0.000033,-0.000056,0.000233,1763745960,516414504,0.000174,-0.085555,0.360983,1763745960,516414504,0.072649,0.040964,0.360111,1763745960,516414504,-0.093019,0.053776,0.353259,1763745960,516414504,0.124268,1763745960,516414504,47.000000,49.000000,188.000000,77.000000,24.000000,27.000000,143.000000,33.000000,1763745960,516414504
1763745960,521326480,0.008528,0.004987,-0.004987,-0.000117,0.000084,-0.000224,1763745960,521326480,-0.011900,-0.026877,0.019701,0.000022,-0.000200,-0.000056,1763745960,521326480,0.000206,-0.006385,-0.009033,0.000003,-0.000126,-0.000257,1763745960,521326480,0.000174,-0.085555,0.360983,1763745960,521326480,0.072649,0.040964,0.360111,1763745960,521326480,-0.093019,0.053776,0.353259,1763745960,521326480,0.124268,1763745960,521326480,47.000000,49.000000,188.000000,77.000000,24.000000,27.000000,143.000000,33.000000,1763745960,521326480
1763745960,526510644,0.010528,-0.022013,-0.028987,0.000133,-0.000076,0.000276,1763745960,526510644,-0.040900,0.003123,-0.002299,-0.000078,-0.000180,0.000274,1763745960,526510644,-0.002794,-0.008385,0.000967,0.000013,-0.000016,0.000053,1763745960,526510644,0.000174,-0.085555,0.360983,1763745960,526510644,0.072649,0.040964,0.360111,1763745960,526510644,-0.093019,0.053776,0.353259,1763745960,526510644,0.124268,1763745960,526510644,47.000000,49.000000,188.000000,77.000000,24.000000,27.000000,143.000000,33.000000,1763745960,526510644
1763745960,531428753,-0.003472,-0.018013,0.014013,0.000143,-0.000096,0.000076,1763745960,531428753,-0.041900,0.023123,0.018701,-0.000388,-0.000900,0.000094,1763745960,531428753,-0.008794,-0.011385,-0.009033,0.000063,-0.000486,-0.000027,1763745960,531428753,0.000174,-0.085555,0.360983,1763745960,531428753,0.072649,0.040964,0.360111,1763745960,531428753,-0.093019,0.053776,0.353259,1763745960,531428753,0.124268,1763745960,531428753,47.000000,49.000000,188.000000,77.000000,24.000000,27.000000,143.000000,33.000000,1763745960,531428753
1763745960,536609000,-0.016472,-0.001013,0.022013,-0.000027,-0.000096,0.000126,1763745960,536609000,-0.038900,-0.000877,-0.007299,-0.000138,-0.000610,0.000274,1763745960,536609000,-0.010794,0.003615,-0.023033,0.000063,-0.000306,0.000803,1763745960,536609000,0.000174,-0.084835,0.361231,1763745960,536609000,0.072507,0.040882,0.360175,1763745960,536609000,-0.092982,0.053754,0.353302,1763745960,536609000,0.124268,1763745960,536609000,52.000000,49.000000,197.000000,78.000000,22.000000,30.000000,183.000000,34.000000,1763745960,536609000
1763745960,541876358,-0.007472,-0.006013,-0.017987,0.000023,-0.000036,-0.000824,1763745960,541876358,-0.006900,-0.021877,0.034701,0.000052,-0.000420,0.000104,1763745960,541876358,-0.004794,0.003615,0.033967,-0.000007,-0.000016,0.000173,1763745960,541876358,0.000174,-0.084835,0.361231,1763745960,541876358,0.072507,0.040882,0.360175,1763745960,541876358,-0.092982,0.053754,0.353302,1763745960,541876358,0.124268,1763745960,541876358,49.000000,45.000000,213.000000,72.000000,22.000000,29.000000,250.000000,36.000000,1763745960,541876358
1763745960,547225399,-0.005472,-0.002013,-0.022987,-0.000087,-0.000056,0.000536,1763745960,547225399,-0.024900,-0.003877,0.011701,-0.000088,-0.000560,-0.000426,1763745960,547225399,-0.014794,0.000615,-0.015033,0.000083,-0.000296,-0.000227,1763745960,547225399,0.000174,-0.084835,0.361231,1763745960,547225399,0.072507,0.040882,0.360175,1763745960,547225399,-0.092982,0.053754,0.353302,1763745960,547225399,0.124268,1763745960,547225399,49.000000,45.000000,213.000000,72.000000,22.000000,29.000000,250.000000,36.000000,1763745960,547225399
1763745960,551946000,0.015528,0.019987,-0.000987,-0.000207,0.000044,0.000546,1763745960,551946000,-0.037900,-0.006877,-0.019299,0.000212,-0.000420,-0.000446,1763745960,551946000,-0.011794,-0.003385,0.009967,0.000063,-0.000286,-0.000097,1763745960,551946000,0.000174,-0.084835,0.361231,1763745960,551946000,0.072507,0.040882,0.360175,1763745960,551946000,-0.092982,0.053754,0.353302,1763745960,551946000,0.124090,1763745960,551946000,49.000000,45.000000,213.000000,72.000000,22.000000,29.000000,250.000000,36.000000,1763745960,551946000
1763745960,556605824,-0.022472,0.000987,-0.019987,0.000033,-0.000036,-0.000184,1763745960,556605824,-0.000900,-0.049877,-0.038299,0.000442,-0.000060,-0.000416,1763745960,556605824,0.018206,0.025615,-0.015033,-0.000217,0.000084,0.000063,1763745960,556605824,0.000174,-0.084096,0.361528,1763745960,556605824,0.071562,0.040337,0.360492,1763745960,556605824,-0.092854,0.053681,0.353372,1763745960,556605824,0.124090,1763745960,556605824,49.000000,45.000000,213.000000,72.000000,22.000000,29.000000,250.000000,36.000000,1763745960,556605824
1763745960,562495178,-0.001472,-0.005013,-0.022987,-0.000057,-0.000236,0.000116,1763745960,562495178,0.016100,-0.031877,-0.006299,0.000452,0.000350,0.000134,1763745960,562495178,0.000206,0.002615,-0.004033,0.000193,-0.000036,0.000303,1763745960,562495178,0.000174,-0.084096,0.361528,1763745960,562495178,0.071562,0.040337,0.360492,1763745960,562495178,-0.092854,0.053681,0.353372,1763745960,562495178,0.124090,1763745960,562495178,49.000000,45.000000,213.000000,72.000000,22.000000,29.000000,250.000000,36.000000,1763745960,562495178
